Source,Target
.”,mean
.”,yard
.”,day
.”,four
.”,Ferdie
.”,again
.”,November
.”,back
.”,go
.”,mistake
.”,loud
.”,raining
.”,Jay
.”,around
.”,light
.”,Instead
.”,boarder
.”,fall
.”,------------------------------------------------------------------------
.”,dock
.”,yacht
.”,piano
.”,cigar
.”,minute
.”,Moved
.”,well
.”,room
.”,fish
.”,And
.”,about
.”,lady
.”,director
.”,player
.”,nose
.”,anyhow
.”,oblivion
.”,God
.”,stuff
.”,pencil
.”,pool
.”,Jersey
.”,lovely
.”,interested
.”,was
.”,object
.”,himself
.”,did
.”,understand
.”,unimportant
.”,After
.”,past
.”,Nope
.”,Carraway
.”,Abruptly
.”,servants
.”,afternoons
.”,hotel
.”,telephone
.”,How-de-do
.”,off
.”,dream
.”,face
.”,Pammy
.”,place
.”,Our
.”,garage
.”,cool
.”,Their
.”,town
.”,lunch
.”,fuss
.”,road
.”,Oh
.”,shade
.”,nowadays
.”,wagon
.”,coupé
.”,suit
.”,heat
.”,phone
.”,week
.”,other
.”,twenty
.”,hands
.”,after
.”,cigarettes
.”,Plaza
.”,Several
.”,julep
.”,Each
.”,Tennessee
.”,died
.”,connection
.”,today
.”,dance
.”,s
.”,Yale
.”,exactly
.”,Oxford
.”,Haven
.”,Another
.”,when
.”,France
.”,question
.”,self-control
.”,white
.”,Flushed
.”,Angry
.”,drink
.”,doing
.”,spree
.”,forever
.”,From
.”,forget
.”,on
.”,Nonsense
.”,finger
.”,tomorrow
.”,were
.”,wrong
.”,mouth
.”,birthday
.”,Michaelis
.”,last
.”,look
.”,killed
.”,New
.”,sixty
.”,Some
.”,Only
.”,his
.”,Self-consciously
.”,any
.”,outside
.”,thanks
.”,Somehow
.”,instantly
.”,commotion
.”,quiet
.”,Montreal
.”,saying
.”,personal
.”,What
.”,pipes
.”,noon
.”,so
.”,goodbye
.”,Probably
.”,one
.”,funny
.”,bureau
.”,morning
.”,George
.”,Wilson
.”,stop
.”,say
.”,times
.”,important
.”,Someone
.”,wires
.”,dead
.”,mad
.”,“—
.”,friends
.”,country
.”,Klipspringer
.”,Chicago
.”,come
.”,then
.”,end
.”,picture
.”,hundreds
.”,while
.”,pride
.”,honour
He,didn
He,found
He,turned
He,!”
He,took
He,reads
He,was
He,?
He,thinks
He,passed
He,?”
He,looked
He,informed
He,borrowed
He,doesn
He,waved
He,nodded
He,snatched
He,smiled
He,excused
He,shrugged
He,hesitated
He,came
He,saw
He,jumped
He,hurried
He,!
He,lifted
He,reached
He,wouldn
He,.’
He,shut
He,has
He,went
He,”
He,paused
He,flipped
He,would
He,—”
He,supplied
He,becomes
He,wants
He,thought
He,waited
He,considered
He,fumbled
He,sat
He,followed
He,raised
He,literally
He,hadn
He,sends
He,used
He,…
He,must
He,rang
He,lit
He,knew
He,stayed
He,never
He,------------------------------------------------------------------------
He,walked
He,wanted
He,frowned
He,owned
He,built
He,dismissed
He,broke
He,talked
He,set
He,put
He,got
He,felt
He,opened
He,wears
He,rested
He,unrolled
He,concentrated
He,said
He,isn
He,could
He,won
He,asked
He,supposed
He,slowed
He,says
He,watched
He,spoke
He,winced
He,might
He,shook
He,couldn
He,did
He,left
He,stretched
He,announced
He,murdered
He,believed
He,began
He,stopped
He,rose
He,touched
He,sounded
He,drew
He,ate
He,pointed
He,come
He,seemed
He,always
He,started
He,stared
He,threw
He,ran
didn,You
didn,she
didn,it
didn,—
didn,men
didn,they
didn,Why
didn,Gatsby
didn,or
didn,Sloane
didn,She
didn,we
didn,Son-of-a-bitch
didn,Michaelis
didn,himself
didn,there
say,any
say,to
say,they
say,is
say,ll
say,it
say,goodbye
say,another
say,hello
say,:
say,about
say,?”
say,—
say,anything
say,a
say,himself
say,only
say,Please
say,could
any,other
any,by
any,standard
any,At
any,rate
any,Almost
any,exhibition
any,him
any,make
any,sense
any,was
any,right
any,vehemently
any,knowledge
any,want
any,trouble
any,privacy
any,physical
any,where
any,divergence
any,without
any,particular
any,longer
any,soldiers
any,time
any,little
any,Gatsby
any,to
any,on
any,do
any,business
any,before
any,words
any,—
any,statement
any,or
any,act
any,down
any,addresses
any,connection
any,have
any,president
any,of
any,friends
any,matter
any,her
any,Want
any,?”
any,intention
any,got
any,name
any,see
any,tries
any,brutality
any,s
any,sign
any,at
any,moment
any,In
any,case
any,talking
any,children
any,think
any,harm
any,special
any,stop
any,under
any,circumstances
any,wires
any,here
any,way
any,use
any,hardly
any,lights
but,we
but,after
but,it
but,at
but,—
but,their
but,now
but,there
but,corky
but,rather
but,Tom
but,a
but,waited
but,she
but,what
but,apparently
but,—”
but,Mr
but,listen
but,each
but,every
but,Gatsby
but,no
but,violently
but,her
but,they
but,America
but,educated
but,full
but,don
but,if
but,only
but,oh
but,of
but,obliged
but,invisible
but,alarming
but,frightened
but,graceful
but,sound
but,bird
but,outside
but,because
but,Daisy
but,robust
but,on
but,finally
but,obviously
but,lounged
but,to
but,women
but,common
but,pretty
but,gesture
but,an
but,ordered
but,everyone
but,not
but,science
but,before
but,”—
but,ice
but,Wolfshiem
but,absorbing
but,his
but,Wilson
but,when
but,still
but,blankets
but,stopped
but,head
but,kept
but,always
but,lavender
but,fresh
but,miserable
but,irresistible
but,little
but,Catherine
but,by
but,neither
we,have
we,take
we,while
we,were
we,ll
we,plan
we,if
we,don
we,word
we,—”
we,And
we,gloom
we,sat
we,are
we,When
we,came
we,think
we,talked
we,sure
we,did
we,But
we,heard
we,when
we,stopped
we,walked
we,slid
we,as
we,rose
we,them
we,started
we,got
we,groaned
we,who
we,met
we,descended
we,where
we,glanced
we,chance
we,tried
we,As
we,entered
we,Gatsby
we,forget
we,Did
we,run
we,notice
we,whom
we,called
we,thought
we,neared
we,went
we,wings
we,scattered
we,twisted
we,crossed
we,blinds
we,locked
we,dipped
we,suppose
we,Together
we,scrutinized
we,Sound
we,wandered
we,until
we,Finally
we,While
we,admired
we,so
we,stood
we,mist
we,could
we,what
we,interrupt
we,believe
we,So
we,start
we,him
we,couldn
we,strolled
we,know
we,waited
we,can
we,do
we,—
we,If
we,Are
we,going
we,three
we,Shall
we,shot
we,laughed
we,before
we,it
we,drove
we,sped
we,hire
we,”—
we,because
we,lived
we,young
we,mirrored
we,remain
we,why
we,left
we,passed
we,then
we,coupé
we,pushed
we,nothing
we,hunted
we,finished
we,abruptly
we,weren
we,after
we,found
we,course
we,was
we,caught
we,pulled
we,melted
we,perhaps
we,possessed
we,conversation
we,tomorrow
we,will
we,beat
always,of
always,leaning
always,watch
always,a
always,is
always,are
always,have
always,re
always,who
always,gathered
always,arrived
always,with
always,was
always,carry
always,it
always,full
always,You
always,she
always,starts
always,look
always,vaguely
always,come
always,were
always,rooms
always,seemed
always,s
always,trouble
always,thanking
always,Jimmy
always,liked
always,—“
always,together
always,great
always,for
unusually,communicative
unusually,drawn
unusually,tight
a,reserved
a,meant
a,great
a,habit
a,not
a,few
a,normal
a,being
a,politician
a,or
a,hostile
a,is
a,matter
a,still
a,little
a,sense
a,has
a,limit
a,after
a,certain
a,at
a,sort
a,romantic
a,of
a,clan
a,have
a,tradition
a,sent
a,substitute
a,quarter
a,century
a,choosing
a,prep
a,for
a,year
a,was
a,warm
a,left
a,country
a,when
a,young
a,take
a,house
a,commuting
a,weather-beaten
a,eighty
a,month
a,dog
a,Finnish
a,day
a,guide
a,pathfinder
a,bought
a,dozen
a,wrote
a,series
a,from
a,single
a,rented
a,city
a,pair
a,by
a,courtesy
a,be
a,source
a,wingless
a,most
a,thousand
a,season
a,colossal
a,factual
a,with
a,tower
a,under
a,thin
a,marble
a,mansion
a,gentleman
a,small
a,view
a,partial
a,dollars
a,—
a,national
a,way
a,fashion
a,down
a,string
a,man
a,spent
a,permanent
a,on
a,cheerful
a,mile
a,line
a,sturdy
a,rather
a,supercilious
a,see
a,body
a,cruel
a,gruff
a,touch
a,got
a,nice
a,moved
a,broad
a,sweep
a,sunken
a,half
a,snub-nosed
a,through
a,high
a,into
a,bright
a,grow
a,making
a,shadow
a,short
a,picture
a,boom
a,stranger
a,raised
a,conscientious
a,moment
a,murmur
a,tottered
a,fright
a,Again
a,draws
a,stunned
a,:
a,singing
a,whispered
a,promise
a,while
a,how
a,as
a,mourning
a,s
a,persistent
a,m
a,bond
a,God
a,were
a,drop
a,glass
a,slender
a,wan
a,know
a,moving
a,checker
a,to
a,rosy-coloured
a,marrying
a,brute
a,—”
a,bantering
a,only
a,polite
a,continually
a,terrible
a,fine
a,slight
a,family
a,butler
a,silver
a,For
a,leaving
a,pleasant
a,without
a,word
a,rose
a,stirring
a,exchanged
a,warning
a,dress
a,minute
a,bird
a,nightingale
a,mastered
a,To
a,vigil
a,beside
a,perfectly
a,around
a,chain
a,wicker
a,very
a,boy
a,girl
a,fool
a,thing
a,beautiful
a,convinced
a,defiant
a,trick
a,exact
a,contributory
a,soothing
a,turned
a,page
a,flutter
a,lifted
a,restless
a,critical
a,arrange
a,marriage
a,boat
a,heard
a,about
a,Nick
a,libel
a,flower-like
a,book
a,loud
a,away
a,figure
a,sudden
a,curious
a,except
a,dock
a,valley
a,fantastic
a,transcendent
a,Occasionally
a,out
a,ghastly
a,nonexistent
a,dimmed
a,halt
a,least
a,table
a,up
a,good
a,low
a,back
a,hundred
a,trail
a,garage
a,Ford
a,dim
a,blind
a,piece
a,blond
a,us
a,damp
a,stairs
a,woman
a,above
a,spotted
a,ghost
a,soft
a,grey
a,row
a,exchanging
a,frown
a,brown
a,copy
a,moving-picture
a,selected
a,new
a,In
a,basket
a,cowered
a,exactly
a,police
a,it
a,bitch
a,long
a,Throwing
a,regal
a,bath
a,set
a,apparently
a,hen
a,blurred
a,distance
a,bonnet
a,stout
a,box
a,initiative
a,tin
a,bottle
a,locked
a,read
a,chapter
a,solid
a,complexion
a,such
a,proprietary
a,hotel
a,pale
a,white
a,photographer
a,her
a,continual
a,undergone
a,change
a,noisy
a,crazy
a,removed
a,strand
a,brilliant
a,party
a,At
a,nephew
a,cousin
a,bored
a,start
a,tray
a,letter
a,McKee
a,get
a,divorce
a,Catholic
a,made
a,mistake
a,married
a,second
a,complete
a,call
a,policeman
a,taxi
a,subway
a,make
a,list
a,wave
a,collar
a,spring
a,wreath
a,black
a,chair
a,photograph
a,other
a,Making
a,confusion
a,daze
a,spread
a,brisk
a,fruiterer
a,pyramid
a,machine
a,if
a,once
a,fortnight
a,corps
a,Christmas
a,dark
a,hall
a,bar
a,real
a,whole
a,pitches
a,key
a,sharp
a,group
a,seizes
a,cocktail
a,burst
a,simplicity
a,uniform
a,surprisingly
a,peculiar
a,majestic
a,lawn
a,face
a,looking
a,where
a,leaning
a,caterer
a,week
a,package
a,fellow
a,do
a,killed
a,German
a,greater
a,preserved
a,dignified
a,somehow
a,cynical
a,On
a,chance
a,As
a,bona-fide
a,regular
a,triumph
a,library
a,notorious
a,did
a,baby
a,triangle
a,trembling
a,rowdy
a,lull
a,hydroplane
a,Having
a,gay
a,quality
a,strong
a,himself
a,florid
a,buy
a,palace
a,bass
a,big
a,puppyish
a,jauntiness
a,stood
a,tall
a,famous
a,drunk
a,quantity
a,pause
a,quavering
a,deep
a,fight
a,explained
a,having
a,waved
a,jaunty
a,door
a,illuminated
a,bizarre
a,rested
a,wall
a,harsh
a,re
a,poor
a,wheel
a,sustained
a,now
a,crowd
a,ghostly
a,large
a,Half
a,taking
a,determined
a,gas
a,them
a,reached
a,crescendo
a,moon
a,formal
a,crowded
a,generally
a,felt
a,haunting
a,solitary
a,sinking
a,golf
a,house-party
a,borrowed
a,suggestion
a,bad
a,scandal
a,plane
a,code
a,disadvantage
a,driving
a,car
a,flicked
a,button
a,rotten
a,faint
a,vague
a,bootlegger
a,last
a,timetable
a,better
a,corner
a,bum
a,prince
a,tapping
a,hand
a,rich
a,labyrinth
a,mirrored
a,person
a,wrong
a,something
a,glance
a,painting
a,turbaned
a,pursued
a,tiger
a,accepted
a,commission
a,major
a,decoration
a,ribbon
a,visible
a,host
a,cricket
a,opening
a,chest
a,glimpse
a,along
a,cobbled
a,motorcycle
a,frantic
a,Taking
a,commissioner
a,favour
a,constant
a,wish
a,hearse
a,Island
a,limousine
a,well-fanned
a,After
a,him
a,penny
a,swallowed
a,somnambulatory
a,lot
a,funny
a,business
a,friend
a,perfect
a,gratified
a,discovered
a,jerk
a,quite
a,character
a,denizen
a,gambler
a,burglar
a,blowing
a,safe
a,smart
a,strained
a,straight
a,blew
a,disapproving
a,lieutenant
a,slightly
a,soldier
a,début
a,hired
a,bridesmaid
a,monkey
a,drink
a,seen
a,wastebasket
a,cold
a,wet
a,shiver
a,three
a,hushed
a,wagon
a,ripped
a,front
a,fast
a,victoria
a,strange
a,coincidence
a,meeting
a,suggested
a,luncheon
a,particular
a,Chicago
a,catching
a,passed
a,barrier
a,block
a,Turning
a,wild
a,sound
a,plunge
a,service
a,waited
a,begin
a,conversation
a,clock
a,raincoat
a,dragging
a,lawn-mower
a,greenhouse
a,saw
a,looked
a,motor
a,lilac-trees
a,beneath
a,three-cornered
a,dash
a,grave
a,light
a,puddle
a,wire
a,bit
a,laugh
a,clear
a,defunct
a,stiff
a,assumed
a,cakes
a,miserable
a,huge
a,fabric
a,decade
a,story
a,Found
a,Family
a,eat
a,spoonful
a,swelling
a,before
a,mirror
a,gesture
a,exultation
a,weather
a,dishevelled
a,bedroom
a,drank
a,cupboard
a,dazed
a,flight
a,toilet
a,upon
a,third
a,stacks
a,selection
a,pile
a,green
a,star
a,again
a,pompadour
a,yacht
a,said
a,what
a,pink
a,nebulous
a,spasm
a,flipped
a,switch
a,couch
a,profound
a,though
a,creative
a,rush
a,deathless
a,confused
a,connection
a,random
a,torn
a,rowboat
a,wind
a,son
a,phrase
a,vast
a,seventeen-year-old
a,clam-digger
a,salmon-fisher
a,satisfactory
a,fairy
a,product
a,times
a,millionaire
a,blue
a,yachting
a,hard
a,legacy
a,time
a,pretty
a,Have
a,cigarette
a,cigar
a,horse
a,soul
a,cool
a,pervading
a,present
a,marvellous
a,indicated
a,gorgeous
a,white-plum
a,hitherto
a,d
a,fire
a,flood
a,particularly
a,pool
a,Long
a,shortcut
a,Sometimes
a,against
a,dressing-room
a,husky
a,meaning
a,point
a,neat
a,snap
a,desolate
a,talked
a,place
a,stir
a,formed
a,ladder
a,secret
a,flower
a,fragment
a,somewhere
a,dumb
a,than
a,wisp
a,villainous
a,dilatory
a,pigsty
a,card
a,run
a,scene
a,weary
a,;
a,tiny
a,lady
a,What
a,freshly
a,leading
a,took
a,step
a,With
a,reluctant
a,wait
a,look
a,stable
a,opened
a,knew
a,cracked
a,smoke
a,About
a,wrapping
a,quart
a,towel
a,drugstore
a,almost
a,medium
a,wears
a,snob
a,flurry
a,waving
a,parallel
a,aside
a,slowly
a,simple
a,invent
a,protest
a,stop
a,truck
a,cursing
a,side-street
a,suite
a,mint
a,baffled
a,gust
a,swell
a,here
a,fact
a,Bill
a,beat
a,Wait
a,causing
a,wants
a,privilege
a,clergyman
a,within
a,spree
a,lie
a,pitiful
a,common
a,thinning
a,miss
a,violent
a,statement
a,rest
a,flap
a,choked
a,hollow
a,gasping
a,circle
a,yellow
a,swinging
a,running
a,blanket
a,chill
a,worktable
a,lay
a,addressed
a,mumbled
a,suddenly
a,coupé
a,doll
a,passing
a,hurried
a,feeling
a,calling
a,seemed
a,despicable
a,side
a,commotion
a,found
a,rift
a,plate
a,foghorn
a,casual
a,ripe
a,hint
a,penniless
a,past
a,Daisy
a,grail
a,extraordinary
a,caught
a,arm
a,captain
a,dates
a,decision
a,wholesome
a,tree
a,slow
a,scarcely
a,promising
a,window
a,there
a,melancholy
a,folding-chair
a,save
a,worth
a,decent
a,suit
a,divot
a,across
a,tea-table
a,drew
a,midnight
a,changing
a,shame
a,pot
a,couple
a,clumsy
a,question
a,stopped
a,church
a,priest
a,Wilson
a,whisper
a,strain
a,superior
a,forlorn
a,glad
a,noticed
a,shock
a,sandwich
a,cup
a,pneumatic
a,paid
a,grotesque
a,cluster
a,positive
a,perhaps
a,detective
a,nightmare
a,showed
a,surprising
a,token
a,neither
a,Such
a,mad
a,note
a,circular
a,then
a,quick
a,telegram
a,town
a,solemn
a,madman
a,draw
a,sightseeing
a,behind
a,partition
a,presently
a,lovely
a,voice
a,reverent
a,sad
a,job
a,fine-appearing
a,client
a,When
a,college
a,suggest
a,drizzle
a,reason
a,success
a,pocket
a,ragged
a,00
a,[
a,name
a,hog
a,worried
a,thick
a,first
a,message
a,brave
a,December
a,hasty
a,night
a,sullen
a,lustreless
a,stretcher
a,lies
a,drunken
a,nod
a,give
a,damn
a,—“
a,jewellery
a,revolver
a,tough
a,child
a,pearl
a,fare
a,hear
a,material
a,ferryboat
a,fresh
a,transitory
a,come
reserved,way
way,of
way,little
way,into
way,she
way,East
way,unexpected
way,convinced
way,defiant
way,flower-like
way,curious
way,about
way,bored
way,by
way,s
way,below
way,amazed
way,to
way,melancholy
way,upon
way,convivial
way,their
way,indifferent
way,puzzled
way,one
way,or
way,interested
way,gratified
way,disapproving
way,fascinated
way,elaborate
way,!’
way,miserable
way,back
way,—
way,dazed
way,his
way,along
way,through
way,vague
way,contralto
way,it
way,grudging
way,own
way,home
way,fantastic
way,colourless
way,each
way,other
way,its
way,off
way,surer
way,toward
way,your
way,uncertain
way,aggressive
way,upstairs
way,made
way,for
way,long
understood,It
understood,be
understood,never
understood,before
